Jugador,Temporada,Equipo,Pos,Edad,Partidos,Minutos,Goles,Asistencias,G+A,Penales,Amarillas,2a Amarillas,Rojas,Tiros,Tiros a puerta,Faltas hechas,Faltas recibidas,Intercepciones,Entradas ganadas,Goles recibidos,Tiros a puerta recibidos,Victorias,Empates,Derrotas,Partidos sin goles,Tiros a puerta parados (%),Penaltis parados (%)
Nicolas Pépé,24/25,Villarreal,"FW,MF",29.0,28.0,1500.0,3.0,6.0,9.0,,3.0,0.0,0.0,39.0,17.0,20.0,25.0,7.0,9.0,,,,,,,,
Nicolas Pépé,25/26,Villarreal,"MF,FW",30.0,36.0,2393.0,8.0,8.0,16.0,,4.0,0.0,0.0,63.0,25.0,23.0,43.0,15.0,21.0,,,,,,,,
Georges Mikautadze,25/26,Villarreal,FW,24.0,32.0,2109.0,13.0,6.0,19.0,,1.0,0.0,0.0,65.0,32.0,13.0,45.0,5.0,4.0,,,,,,,,
Tani Oluwaseyi,25/26,Villarreal,FW,25.0,27.0,901.0,2.0,2.0,4.0,,1.0,0.0,0.0,16.0,7.0,11.0,8.0,1.0,5.0,,,,,,,,
Ayoze Pérez,22/23,Real Betis,"MF,FW",29.0,19.0,1386.0,3.0,1.0,4.0,,3.0,0.0,0.0,34.0,14.0,31.0,29.0,14.0,18.0,,,,,,,,
Ayoze Pérez,23/24,Real Betis,"MF,FW",30.0,31.0,2294.0,9.0,1.0,10.0,,4.0,0.0,0.0,68.0,26.0,36.0,48.0,21.0,34.0,,,,,,,,
Ayoze Pérez,24/25,Villarreal,FW,31.0,30.0,1970.0,19.0,2.0,21.0,,4.0,0.0,0.0,75.0,31.0,22.0,39.0,7.0,14.0,,,,,,,,
Ayoze Pérez,25/26,Villarreal,FW,32.0,25.0,1124.0,5.0,4.0,9.0,,4.0,0.0,0.0,24.0,11.0,17.0,23.0,3.0,11.0,,,,,,,,
Gerard Moreno,21/22,Villarreal,FW,29.0,17.0,1191.0,9.0,3.0,12.0,,2.0,0.0,0.0,38.0,17.0,11.0,14.0,5.0,2.0,,,,,,,,
Gerard Moreno,22/23,Villarreal,FW,30.0,21.0,1230.0,7.0,3.0,10.0,,4.0,0.0,0.0,43.0,22.0,11.0,14.0,5.0,6.0,,,,,,,,
Gerard Moreno,23/24,Villarreal,FW,31.0,30.0,2215.0,10.0,6.0,16.0,,0.0,0.0,0.0,63.0,21.0,22.0,38.0,9.0,11.0,,,,,,,,
Gerard Moreno,24/25,Villarreal,FW,32.0,17.0,721.0,3.0,2.0,5.0,,0.0,0.0,0.0,26.0,12.0,10.0,11.0,2.0,4.0,,,,,,,,
Gerard Moreno,25/26,Villarreal,FW,33.0,22.0,1343.0,10.0,0.0,10.0,,0.0,0.0,0.0,39.0,16.0,14.0,16.0,3.0,8.0,,,,,,,,
Hugo López,25/26,Villarreal,MF,18.0,2.0,56.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,,,,,,,,
Álex Forés,25/26,Oviedo,FW,24.0,18.0,360.0,0.0,1.0,1.0,,0.0,0.0,0.0,8.0,2.0,3.0,6.0,1.0,1.0,,,,,,,,
Álex Remiro,21/22,Real Sociedad,GK,26.0,35.0,3150.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,32.0,111.0,15.0,11.0,9.0,19.0,71.2,20.0
Álex Remiro,22/23,Real Sociedad,GK,27.0,38.0,3420.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,134.0,21.0,8.0,9.0,15.0,73.9,50.0
Álex Remiro,23/24,Real Sociedad,GK,28.0,37.0,3275.0,0.0,0.0,0.0,,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,36.0,126.0,16.0,12.0,9.0,13.0,71.4,16.7
Álex Remiro,24/25,Real Sociedad,GK,29.0,36.0,3240.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,43.0,124.0,13.0,7.0,16.0,13.0,65.3,16.7
Álex Remiro,25/26,Real Sociedad,GK,30.0,37.0,3330.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,60.0,159.0,11.0,12.0,14.0,3.0,62.3,0.0
Unai Marrero,23/24,Real Sociedad,GK,21.0,2.0,142.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,50.0,0.0
Unai Marrero,24/25,Real Sociedad,GK,22.0,2.0,180.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,2.0,0.0,72.7,100.0
Unai Marrero,25/26,Real Sociedad,GK,23.0,1.0,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,87.5,
Jon Martin,23/24,Real Sociedad,DF,17.0,1.0,24.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Jon Martin,24/25,Real Sociedad,DF,18.0,13.0,904.0,0.0,1.0,1.0,,2.0,0.0,0.0,9.0,2.0,20.0,0.0,7.0,9.0,,,,,,,,
Jon Martin,25/26,Real Sociedad,DF,19.0,25.0,2250.0,2.0,0.0,2.0,,6.0,0.0,0.0,15.0,5.0,18.0,12.0,35.0,16.0,,,,,,,,
Igor Zubeldia,21/22,Real Sociedad,DF,24.0,26.0,1648.0,0.0,1.0,1.0,,7.0,0.0,0.0,9.0,2.0,25.0,4.0,27.0,11.0,,,,,,,,
Igor Zubeldia,22/23,Real Sociedad,DF,25.0,31.0,2542.0,1.0,1.0,2.0,,11.0,0.0,0.0,6.0,1.0,44.0,10.0,20.0,18.0,,,,,,,,
Igor Zubeldia,23/24,Real Sociedad,DF,26.0,30.0,2518.0,0.0,2.0,2.0,,11.0,0.0,1.0,12.0,0.0,42.0,9.0,28.0,24.0,,,,,,,,
Igor Zubeldia,24/25,Real Sociedad,DF,27.0,28.0,2269.0,0.0,0.0,0.0,,6.0,0.0,1.0,12.0,4.0,38.0,11.0,34.0,22.0,,,,,,,,
Igor Zubeldia,25/26,Real Sociedad,DF,28.0,25.0,2082.0,0.0,1.0,1.0,,9.0,0.0,0.0,6.0,1.0,38.0,5.0,23.0,21.0,,,,,,,,
Jon Pacheco,21/22,Real Sociedad,DF,20.0,10.0,381.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,,,,,,,,
Jon Pacheco,22/23,Real Sociedad,DF,21.0,17.0,1193.0,0.0,1.0,1.0,,2.0,0.0,0.0,3.0,0.0,18.0,10.0,12.0,10.0,,,,,,,,
Jon Pacheco,23/24,Real Sociedad,DF,22.0,23.0,1526.0,1.0,1.0,2.0,,8.0,0.0,0.0,6.0,3.0,29.0,1.0,10.0,18.0,,,,,,,,
Jon Pacheco,24/25,Real Sociedad,DF,23.0,14.0,854.0,0.0,0.0,0.0,,3.0,0.0,0.0,1.0,0.0,18.0,5.0,9.0,9.0,,,,,,,,
Jon Pacheco,25/26,Alavés,DF,24.0,22.0,1735.0,0.0,0.0,0.0,,5.0,1.0,1.0,4.0,1.0,14.0,7.0,11.0,16.0,,,,,,,,
Kazunari Kita,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergio Gómez,24/25,Real Sociedad,MF,23.0,37.0,2738.0,2.0,5.0,7.0,,4.0,0.0,0.0,18.0,10.0,29.0,16.0,19.0,39.0,,,,,,,,
Sergio Gómez,25/26,Real Sociedad,DF,24.0,35.0,2701.0,0.0,6.0,6.0,,5.0,0.0,1.0,12.0,0.0,45.0,15.0,32.0,53.0,,,,,,,,
Javi López,21/22,Alavés,DF,19.0,9.0,462.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,4.0,,,,,,,,
Javi López,23/24,Alavés,DF,21.0,32.0,2386.0,1.0,3.0,4.0,,3.0,0.0,0.0,18.0,3.0,26.0,28.0,11.0,12.0,,,,,,,,
Javi López,24/25,Real Sociedad,DF,22.0,29.0,1936.0,0.0,0.0,0.0,,4.0,0.0,0.0,5.0,1.0,30.0,27.0,10.0,23.0,,,,,,,,
Javi López,25/26,Oviedo,DF,23.0,25.0,1711.0,0.0,1.0,1.0,,3.0,0.0,1.0,7.0,1.0,38.0,26.0,20.0,23.0,,,,,,,,
Aihen Muñoz,21/22,Real Sociedad,DF,23.0,20.0,1342.0,0.0,0.0,0.0,,4.0,1.0,1.0,7.0,0.0,27.0,14.0,17.0,17.0,,,,,,,,
Aihen Muñoz,22/23,Real Sociedad,DF,24.0,23.0,1756.0,0.0,1.0,1.0,,2.0,0.0,0.0,6.0,2.0,29.0,16.0,9.0,24.0,,,,,,,,
Aihen Muñoz,23/24,Real Sociedad,DF,25.0,21.0,1127.0,0.0,2.0,2.0,,2.0,0.0,0.0,7.0,2.0,18.0,7.0,7.0,22.0,,,,,,,,
Aihen Muñoz,24/25,Real Sociedad,DF,26.0,21.0,1098.0,0.0,0.0,0.0,,5.0,0.0,0.0,6.0,0.0,15.0,12.0,13.0,12.0,,,,,,,,
Aihen Muñoz,25/26,Real Sociedad,DF,27.0,21.0,848.0,1.0,0.0,1.0,,1.0,0.0,0.0,6.0,2.0,7.0,3.0,5.0,18.0,,,,,,,,
Jon Aramburu,23/24,Real Sociedad,"DF,MF",21.0,11.0,543.0,0.0,0.0,0.0,,3.0,0.0,0.0,4.0,0.0,11.0,5.0,7.0,15.0,,,,,,,,
Jon Aramburu,24/25,Real Sociedad,DF,22.0,35.0,2460.0,1.0,1.0,2.0,,8.0,0.0,0.0,11.0,3.0,50.0,42.0,28.0,68.0,,,,,,,,
Jon Aramburu,25/26,Real Sociedad,DF,23.0,35.0,2773.0,1.0,0.0,1.0,,11.0,0.0,0.0,21.0,5.0,69.0,45.0,47.0,66.0,,,,,,,,
Álvaro Odriozola,22/23,Real Madrid,DF,26.0,3.0,39.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,
Álvaro Odriozola,23/24,Real Sociedad,DF,27.0,9.0,393.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,4.0,9.0,6.0,,,,,,,,
Álvaro Odriozola,24/25,Real Sociedad,DF,28.0,2.0,43.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,
Álvaro Odriozola,25/26,Real Sociedad,DF,29.0,5.0,201.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,
Iñaki Rupérez,25/26,Real Sociedad,DF,22.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Jon Gorrotxategi,25/26,Real Sociedad,MF,23.0,30.0,2210.0,1.0,3.0,4.0,,7.0,0.0,0.0,13.0,1.0,33.0,27.0,31.0,29.0,,,,,,,,
Beñat Turrientes,21/22,Real Sociedad,MF,19.0,8.0,207.0,0.0,0.0,0.0,,1.0,0.0,0.0,7.0,2.0,3.0,3.0,2.0,0.0,,,,,,,,
Beñat Turrientes,22/23,Real Sociedad,MF,20.0,6.0,106.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,,,,,,,,
Beñat Turrientes,23/24,Real Sociedad,MF,21.0,29.0,1687.0,0.0,1.0,1.0,,4.0,0.0,0.0,23.0,10.0,36.0,36.0,6.0,18.0,,,,,,,,
Beñat Turrientes,24/25,Real Sociedad,MF,22.0,21.0,942.0,0.0,0.0,0.0,,4.0,0.0,0.0,7.0,2.0,13.0,23.0,7.0,6.0,,,,,,,,
Beñat Turrientes,25/26,Real Sociedad,MF,23.0,27.0,1348.0,0.0,3.0,3.0,,7.0,0.0,0.0,20.0,6.0,28.0,23.0,9.0,23.0,,,,,,,,
Luka Sučić,24/25,Real Sociedad,MF,21.0,29.0,1792.0,1.0,1.0,2.0,,4.0,0.0,0.0,43.0,11.0,11.0,15.0,15.0,18.0,,,,,,,,
Luka Sučić,25/26,Real Sociedad,"MF,FW",22.0,22.0,1022.0,3.0,1.0,4.0,,1.0,0.0,0.0,23.0,7.0,11.0,6.0,5.0,8.0,,,,,,,,
Carlos Soler,21/22,Valencia,MF,24.0,32.0,2474.0,11.0,5.0,16.0,,4.0,0.0,0.0,41.0,21.0,21.0,47.0,12.0,20.0,,,,,,,,
Carlos Soler,22/23,Valencia,MF,25.0,3.0,242.0,1.0,0.0,1.0,,0.0,0.0,0.0,5.0,2.0,2.0,4.0,0.0,0.0,,,,,,,,
Carlos Soler,25/26,Real Sociedad,MF,28.0,33.0,2317.0,4.0,3.0,7.0,,3.0,0.0,1.0,35.0,19.0,28.0,20.0,16.0,22.0,,,,,,,,
Yangel Herrera,21/22,Espanyol,MF,23.0,23.0,1645.0,1.0,1.0,2.0,,7.0,1.0,1.0,15.0,2.0,44.0,34.0,17.0,31.0,,,,,,,,
Yangel Herrera,22/23,Girona,MF,24.0,20.0,963.0,2.0,2.0,4.0,,4.0,0.0,0.0,24.0,8.0,34.0,21.0,4.0,9.0,,,,,,,,
Yangel Herrera,23/24,Girona,MF,25.0,29.0,2107.0,5.0,0.0,5.0,,9.0,0.0,0.0,52.0,18.0,65.0,62.0,25.0,38.0,,,,,,,,
Yangel Herrera,24/25,Girona,MF,26.0,29.0,2257.0,4.0,3.0,7.0,,10.0,0.0,1.0,39.0,14.0,71.0,68.0,29.0,42.0,,,,,,,,
Yangel Herrera,25/26,Real Sociedad,MF,27.0,12.0,526.0,0.0,0.0,0.0,,2.0,0.0,0.0,5.0,1.0,13.0,18.0,1.0,6.0,,,,,,,,
Yangel Herrera,25/26,Girona,MF,27.0,2.0,110.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,,,,,,,,
Arsen Zakharyan,23/24,Real Sociedad,"MF,FW",20.0,29.0,1228.0,1.0,2.0,3.0,,1.0,0.0,0.0,33.0,9.0,21.0,11.0,4.0,15.0,,,,,,,,
Arsen Zakharyan,24/25,Real Sociedad,MF,21.0,3.0,73.0,1.0,0.0,1.0,,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,,,,,,,,
Arsen Zakharyan,25/26,Real Sociedad,MF,22.0,17.0,458.0,0.0,0.0,0.0,,2.0,0.0,0.0,14.0,3.0,9.0,2.0,2.0,6.0,,,,,,,,
Pablo Marín,22/23,Real Sociedad,MF,19.0,10.0,360.0,0.0,0.0,0.0,,1.0,0.0,0.0,9.0,4.0,12.0,2.0,4.0,6.0,,,,,,,,
Pablo Marín,24/25,Real Sociedad,MF,21.0,23.0,1239.0,1.0,2.0,3.0,,3.0,0.0,0.0,21.0,7.0,19.0,16.0,5.0,17.0,,,,,,,,
Pablo Marín,25/26,Real Sociedad,MF,22.0,34.0,1502.0,0.0,1.0,1.0,,2.0,0.0,0.0,13.0,4.0,22.0,23.0,9.0,18.0,,,,,,,,
Mikel Goti,25/26,Real Sociedad,MF,23.0,4.0,76.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,,,,,,,,
Ander Barrenetxea,21/22,Real Sociedad,"MF,FW",19.0,11.0,547.0,1.0,1.0,2.0,,0.0,0.0,0.0,8.0,3.0,10.0,16.0,2.0,10.0,,,,,,,,
Ander Barrenetxea,22/23,Real Sociedad,"DF,MF",20.0,23.0,878.0,3.0,1.0,4.0,,4.0,0.0,0.0,18.0,12.0,23.0,14.0,5.0,15.0,,,,,,,,
Ander Barrenetxea,23/24,Real Sociedad,"MF,FW",21.0,29.0,1427.0,4.0,1.0,5.0,,1.0,0.0,0.0,37.0,12.0,27.0,22.0,7.0,21.0,,,,,,,,
Ander Barrenetxea,24/25,Real Sociedad,MF,22.0,30.0,1263.0,1.0,3.0,4.0,,6.0,0.0,0.0,25.0,8.0,33.0,13.0,11.0,19.0,,,,,,,,
Ander Barrenetxea,25/26,Real Sociedad,MF,23.0,30.0,1763.0,3.0,5.0,8.0,,5.0,0.0,0.0,35.0,11.0,37.0,30.0,17.0,18.0,,,,,,,,
Gonçalo Guedes,21/22,Valencia,"FW,MF",24.0,36.0,2606.0,11.0,6.0,17.0,,3.0,0.0,0.0,69.0,28.0,37.0,74.0,9.0,14.0,,,,,,,,
Gonçalo Guedes,23/24,Villarreal,"FW,MF",26.0,17.0,951.0,3.0,2.0,5.0,,0.0,0.0,0.0,25.0,8.0,5.0,16.0,2.0,5.0,,,,,,,,
Gonçalo Guedes,25/26,Real Sociedad,MF,28.0,32.0,1823.0,8.0,4.0,12.0,,3.0,0.0,0.0,46.0,18.0,18.0,33.0,4.0,16.0,,,,,,,,
Takefusa Kubo,21/22,Mallorca,"MF,FW",20.0,28.0,1605.0,1.0,0.0,1.0,,4.0,0.0,0.0,48.0,8.0,16.0,47.0,9.0,19.0,,,,,,,,
Takefusa Kubo,22/23,Real Sociedad,"FW,MF",21.0,35.0,2439.0,9.0,4.0,13.0,,3.0,0.0,0.0,72.0,30.0,35.0,48.0,8.0,28.0,,,,,,,,
Takefusa Kubo,23/24,Real Sociedad,"FW,MF",22.0,30.0,2150.0,7.0,4.0,11.0,,1.0,0.0,0.0,46.0,21.0,22.0,52.0,10.0,16.0,,,,,,,,
Takefusa Kubo,24/25,Real Sociedad,"MF,FW",23.0,36.0,2372.0,5.0,0.0,5.0,,5.0,0.0,0.0,43.0,14.0,21.0,73.0,16.0,19.0,,,,,,,,
Takefusa Kubo,25/26,Real Sociedad,MF,24.0,24.0,1503.0,2.0,4.0,6.0,,2.0,0.0,0.0,28.0,12.0,9.0,51.0,10.0,18.0,,,,,,,,
Mikel Oyarzabal,21/22,Real Sociedad,"MF,FW",24.0,22.0,1671.0,9.0,3.0,12.0,,0.0,0.0,1.0,42.0,18.0,14.0,26.0,9.0,9.0,,,,,,,,
Mikel Oyarzabal,22/23,Real Sociedad,"FW,MF",25.0,23.0,1214.0,4.0,1.0,5.0,,1.0,0.0,0.0,19.0,11.0,15.0,16.0,3.0,8.0,,,,,,,,
Mikel Oyarzabal,23/24,Real Sociedad,"FW,MF",26.0,33.0,2156.0,9.0,3.0,12.0,,3.0,0.0,0.0,40.0,19.0,20.0,20.0,4.0,18.0,,,,,,,,
Mikel Oyarzabal,24/25,Real Sociedad,FW,27.0,35.0,2250.0,9.0,3.0,12.0,,4.0,0.0,1.0,43.0,18.0,14.0,22.0,4.0,16.0,,,,,,,,
Mikel Oyarzabal,25/26,Real Sociedad,FW,28.0,34.0,2710.0,15.0,4.0,19.0,,3.0,0.0,0.0,79.0,36.0,28.0,42.0,5.0,20.0,,,,,,,,
Orri Steinn Óskarsson,24/25,Real Sociedad,FW,19.0,23.0,944.0,3.0,0.0,3.0,,1.0,0.0,0.0,19.0,7.0,7.0,6.0,2.0,6.0,,,,,,,,
Orri Steinn Óskarsson,25/26,Real Sociedad,FW,20.0,20.0,835.0,9.0,0.0,9.0,,5.0,0.0,0.0,27.0,19.0,15.0,7.0,1.0,5.0,,,,,,,,
Jon Karrikaburu,22/23,Real Sociedad,FW,19.0,6.0,93.0,0.0,0.0,0.0,,1.0,0.0,0.0,5.0,1.0,3.0,4.0,0.0,0.0,,,,,,,,
Jon Karrikaburu,23/24,Alavés,FW,20.0,2.0,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
Jon Karrikaburu,25/26,Real Sociedad,FW,22.0,7.0,135.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,2.0,3.0,4.0,0.0,2.0,,,,,,,,
Carlos Fernández,22/23,Real Sociedad,FW,26.0,24.0,631.0,1.0,0.0,1.0,,6.0,0.0,0.0,21.0,5.0,17.0,15.0,1.0,4.0,,,,,,,,
Carlos Fernández,23/24,Real Sociedad,FW,27.0,10.0,408.0,2.0,1.0,3.0,,3.0,0.0,0.0,9.0,4.0,15.0,3.0,0.0,9.0,,,,,,,,
Unai Simón,21/22,Athletic Club,GK,24.0,34.0,3060.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,114.0,13.0,11.0,10.0,12.0,72.8,0.0
Unai Simón,22/23,Athletic Club,GK,25.0,31.0,2745.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,107.0,13.0,6.0,12.0,9.0,65.4,0.0
Unai Simón,23/24,Athletic Club,GK,26.0,36.0,3182.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,33.0,121.0,18.0,11.0,7.0,15.0,72.7,75.0
Unai Simón,24/25,Athletic Club,GK,27.0,21.0,1890.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,14.0,61.0,10.0,8.0,3.0,10.0,77.0,50.0
Unai Simón,25/26,Athletic Club,GK,28.0,37.0,3330.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,54.0,151.0,13.0,6.0,18.0,6.0,64.2,40.0
Julen Agirrezabala,21/22,Athletic Club,GK,20.0,4.0,360.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,1.0,2.0,1.0,1.0,75.0,
Julen Agirrezabala,22/23,Athletic Club,GK,21.0,8.0,675.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,1.0,3.0,3.0,2.0,68.4,
Julen Agirrezabala,23/24,Athletic Club,GK,22.0,4.0,238.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,1.0,1.0,66.7,
Julen Agirrezabala,24/25,Athletic Club,GK,23.0,14.0,1206.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,34.0,9.0,4.0,1.0,5.0,70.6,50.0
Julen Agirrezabala,25/26,Valencia,GK,24.0,18.0,1620.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,83.0,3.0,7.0,8.0,4.0,63.9,25.0
Alex Padilla,24/25,Athletic Club,GK,20.0,5.0,321.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,18.0,0.0,1.0,2.0,0.0,66.7,0.0
Alex Padilla,25/26,Athletic Club,GK,21.0,1.0,90.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,50.0,
Daniel Vivian,21/22,Athletic Club,DF,22.0,24.0,1986.0,2.0,1.0,3.0,,2.0,0.0,0.0,17.0,8.0,19.0,20.0,25.0,23.0,,,,,,,,
Daniel Vivian,22/23,Athletic Club,DF,23.0,29.0,2376.0,1.0,0.0,1.0,,7.0,0.0,1.0,13.0,2.0,39.0,21.0,24.0,33.0,,,,,,,,
Daniel Vivian,23/24,Athletic Club,DF,24.0,33.0,2878.0,0.0,0.0,0.0,,6.0,0.0,0.0,11.0,1.0,37.0,26.0,29.0,29.0,,,,,,,,
Daniel Vivian,24/25,Athletic Club,DF,25.0,32.0,2608.0,4.0,0.0,4.0,,3.0,0.0,0.0,19.0,5.0,27.0,21.0,48.0,28.0,,,,,,,,
Daniel Vivian,25/26,Athletic Club,DF,26.0,31.0,2564.0,1.0,0.0,1.0,,8.0,0.0,1.0,17.0,6.0,38.0,17.0,34.0,38.0,,,,,,,,
Aymeric Laporte,25/26,Athletic Club,DF,31.0,25.0,2058.0,0.0,1.0,1.0,,4.0,0.0,0.0,15.0,5.0,9.0,13.0,27.0,17.0,,,,,,,,
Aitor Paredes,22/23,Athletic Club,DF,22.0,16.0,859.0,0.0,0.0,0.0,,3.0,0.0,0.0,8.0,3.0,12.0,2.0,13.0,7.0,,,,,,,,
Aitor Paredes,23/24,Athletic Club,DF,23.0,34.0,2704.0,1.0,0.0,1.0,,9.0,1.0,1.0,13.0,3.0,37.0,11.0,31.0,12.0,,,,,,,,
Aitor Paredes,24/25,Athletic Club,DF,24.0,23.0,1812.0,3.0,0.0,3.0,,4.0,1.0,1.0,6.0,3.0,23.0,6.0,22.0,13.0,,,,,,,,
Aitor Paredes,25/26,Athletic Club,DF,25.0,19.0,1630.0,2.0,0.0,2.0,,4.0,0.0,0.0,13.0,4.0,19.0,7.0,26.0,12.0,,,,,,,,
Yeray Álvarez,21/22,Athletic Club,DF,26.0,22.0,1860.0,0.0,0.0,0.0,,6.0,0.0,0.0,7.0,0.0,23.0,13.0,44.0,15.0,,,,,,,,
Yeray Álvarez,22/23,Athletic Club,DF,27.0,28.0,2332.0,1.0,1.0,2.0,,7.0,0.0,1.0,8.0,1.0,22.0,22.0,47.0,25.0,,,,,,,,
Yeray Álvarez,23/24,Athletic Club,DF,28.0,19.0,1152.0,0.0,0.0,0.0,,1.0,0.0,1.0,7.0,2.0,15.0,14.0,10.0,9.0,,,,,,,,
Yeray Álvarez,24/25,Athletic Club,DF,29.0,21.0,1781.0,1.0,0.0,1.0,,4.0,0.0,0.0,9.0,2.0,15.0,15.0,35.0,13.0,,,,,,,,
Yeray Álvarez,25/26,Athletic Club,DF,30.0,7.0,513.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,3.0,5.0,14.0,1.0,,,,,,,,
Unai Egiluz,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adama Boiro,24/25,Athletic Club,DF,22.0,18.0,1101.0,0.0,0.0,0.0,,3.0,0.0,0.0,5.0,0.0,13.0,8.0,11.0,11.0,,,,,,,,
Adama Boiro,25/26,Athletic Club,DF,23.0,14.0,815.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,6.0,11.0,18.0,11.0,,,,,,,,
Yuri Berchiche,21/22,Athletic Club,DF,31.0,14.0,1015.0,1.0,2.0,3.0,,3.0,0.0,0.0,8.0,3.0,7.0,19.0,13.0,11.0,,,,,,,,
Yuri Berchiche,22/23,Athletic Club,DF,32.0,29.0,2406.0,1.0,1.0,2.0,,9.0,1.0,1.0,28.0,8.0,31.0,33.0,36.0,33.0,,,,,,,,
Yuri Berchiche,23/24,Athletic Club,DF,33.0,27.0,1930.0,3.0,1.0,4.0,,5.0,0.0,0.0,18.0,6.0,29.0,33.0,19.0,26.0,,,,,,,,
Yuri Berchiche,24/25,Athletic Club,DF,34.0,30.0,2044.0,0.0,2.0,2.0,,5.0,0.0,0.0,16.0,4.0,18.0,19.0,28.0,22.0,,,,,,,,
Yuri Berchiche,25/26,Athletic Club,DF,35.0,32.0,2705.0,0.0,6.0,6.0,,5.0,0.0,0.0,24.0,5.0,26.0,34.0,34.0,29.0,,,,,,,,
Jesús Areso,21/22,Osasuna,DF,22.0,3.0,188.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,,,,,,,,
Jesús Areso,23/24,Osasuna,"DF,MF",24.0,37.0,2660.0,1.0,6.0,7.0,,3.0,0.0,0.0,9.0,2.0,30.0,20.0,20.0,26.0,,,,,,,,
Jesús Areso,24/25,Osasuna,DF,25.0,36.0,3079.0,0.0,3.0,3.0,,9.0,0.0,0.0,8.0,0.0,31.0,20.0,8.0,41.0,,,,,,,,
